LATITUDE,LONGITUDE,SAMPLE_TIME_UTC,TAXON_NAME,CELLS_L,PROJECT_ID
-28.86,153.56,30/08/1999 0:00,Paralia sulcata,6700,1054
-28.86,153.56,30/08/1999 0:00,Asterionellopsis glacialis,1700000,1054
-28.86,153.56,6/09/1999 0:00,Leptocylindrus danicus,6700,1054
-28.86,153.56,6/09/1999 0:00,Leptocylindrus minimus,20000,1054
-28.86,153.56,6/09/1999 0:00,Ceratoneis closterium,140000,1054
-28.86,153.56,30/08/1999 0:00,Corymbellus aureus,68000,1054
-28.86,153.56,30/08/1999 0:00,Cyclotella meneghiniana,6800,1054
-28.86,153.56,30/08/1999 0:00,Heterocapsa rotundata,48000,1054
-28.86,153.56,30/08/1999 0:00,Emiliania huxleyi,27000,1054
-28.86,153.56,6/09/1999 0:00,Skeletonema costatum,40000,1054
-28.86,153.56,6/09/1999 0:00,Micromonas pusilla,6700,1054
-28.86,153.56,6/09/1999 0:00,Gephyrocapsa oceanica,20000,1054
-28.86,153.56,6/09/1999 0:00,Pseudo-nitzschia fraudulenta,27000,1054
-28.86,153.56,6/09/1999 0:00,Guinardia striata,27000,1054
-28.86,153.56,23/08/1999 0:00,Plagioselmis prolonga,13000,1054
-28.86,153.56,6/09/1999 0:00,Asterionellopsis glacialis,210000,1054
-28.86,153.56,23/08/1999 0:00,Dinophysis acuminata,150,1054
-28.86,153.56,23/08/1999 0:00,Leptocylindrus danicus,13000,1054
-28.86,153.56,30/08/1999 0:00,Plagioselmis prolonga,20000,1054
-28.86,153.56,6/09/1999 0:00,Rhizosolenia setigera,10000,1054
-28.86,153.56,6/09/1999 0:00,Pseudo-nitzschia pseudodelicatissima,60000,1054
-28.86,153.56,6/09/1999 0:00,Heterocapsa rotundata,30000,1054
-28.86,153.56,23/08/1999 0:00,Ceratoneis closterium,34000,1054
-28.86,153.56,30/08/1999 0:00,Leptocylindrus danicus,20000,1054
-28.86,153.56,30/08/1999 0:00,Ceratoneis closterium,82000,1054
-28.86,153.56,23/08/1999 0:00,Gephyrocapsa oceanica,6700,1054
-28.86,153.56,23/08/1999 0:00,Paralia sulcata,40000,1054
-28.86,153.56,23/08/1999 0:00,Asterionellopsis glacialis,1900000,1054
-28.86,153.56,23/08/1999 0:00,Prorocentrum triestinum,27000,1054
-28.86,153.56,30/08/1999 0:00,Skeletonema costatum,27000,1054
-28.86,153.56,30/08/1999 0:00,Eucampia zodiacus,6800,1054
-28.86,153.56,30/08/1999 0:00,Gephyrocapsa oceanica,34000,1054
-28.86,153.56,6/09/1999 0:00,Hemiselmis brunnescens,10000,1054
-28.86,153.56,23/08/1999 0:00,Scrippsiella trochoidea,13000,1054
-28.86,153.56,30/08/1999 0:00,Paralia sulcata,6800,1054
-28.86,153.56,30/08/1999 0:00,Asterionellopsis glacialis,2200000,1054
-28.86,153.56,23/08/1999 0:00,Pseudo-nitzschia pseudodelicatissima,6700,1054
-28.86,153.56,23/08/1999 0:00,Heterocapsa rotundata,27000,1054
-28.86,153.56,23/08/1999 0:00,Emiliania huxleyi,6700,1054
-28.86,153.56,30/08/1999 0:00,Leucocryptos marina,6700,1054
-28.86,153.56,30/08/1999 0:00,Pseudo-nitzschia pseudodelicatissima,13000,1054
-28.86,153.56,30/08/1999 0:00,Asterionellopsis glacialis,40000000,1054
-28.86,153.56,6/09/1999 0:00,Scrippsiella trochoidea,6700,1054
-28.86,153.56,6/09/1999 0:00,Leptocylindrus danicus,20000,1054
-28.86,153.56,6/09/1999 0:00,Ceratoneis closterium,260000,1054
-28.86,153.56,6/09/1999 0:00,Dactyliosolen phuketensis,10000,1054
-28.86,153.56,30/08/1999 0:00,Heterocapsa rotundata,20000,1054
-28.86,153.56,30/08/1999 0:00,Emiliania huxleyi,27000,1054
-28.86,153.56,6/09/1999 0:00,Pseudo-nitzschia pseudodelicatissima,34000,1054
-28.86,153.56,6/09/1999 0:00,Heterocapsa rotundata,67000,1054
-28.86,153.56,6/09/1999 0:00,Helicotheca tamesis,10000,1054
-28.86,153.56,6/09/1999 0:00,Gephyrocapsa oceanica,20000,1054
-28.86,153.56,6/09/1999 0:00,Asterionellopsis glacialis,370000,1054
-28.86,153.56,23/08/1999 0:00,Goniomonas truncata,6700,1054
-28.86,153.56,23/08/1999 0:00,Plagioselmis prolonga,40000,1054
-28.86,153.56,6/09/1999 0:00,Emiliania huxleyi,13000,1054
-43.2002,147.0993,16/12/1996 23:48,Chaetoceros socialis,1,1051
-43.2002,147.0993,16/12/1996 23:48,Pseudo-nitzschia pseudodelicatissima,145956,1051
-43.2002,147.0993,16/12/1996 23:48,Chaetoceros cf. decipiens,1,1051
-43.2002,147.0993,16/12/1996 23:48,Pyrocystis lunula,2,1051
-43.2002,147.0993,16/12/1996 23:48,Ditylum brightwellii,1,1051
-43.2002,147.0993,16/12/1996 23:48,Chaetoceros didymus,1,1051
-43.2002,147.0993,16/12/1996 23:48,Chaetoceros eibenii,1,1051
-43.2002,147.0993,16/12/1996 23:48,Chaetoceros debilis,1,1051
-43.203,147.018,3/06/1998 1:00,Pseudo-nitzschia pseudodelicatissima,1,1051
-43.203,147.018,26/05/1998 0:20,Gymnodinium catenatum,25033,1051
-43.1832,146.9815,26/05/1998 1:08,Pseudo-nitzschia pseudodelicatissima,1,1051
-43.203,147.018,3/06/1998 1:00,Ditylum brightwellii,1,1051
-43.203,147.018,3/06/1998 1:00,Tripos muelleri,2,1051
-43.203,147.018,3/06/1998 1:00,Gymnodinium catenatum,2,1051
-43.203,147.018,3/06/1998 1:00,Polykrikos schwarzii,2,1051
-43.203,147.018,3/06/1998 1:00,Tripos furca,2,1051
-43.1832,146.9815,26/05/1998 1:08,Ditylum brightwellii,1,1051
-43.1832,146.9815,26/05/1998 1:08,Tripos muelleri,2,1051
-43.1832,146.9815,26/05/1998 1:08,Gymnodinium catenatum,2,1051
-43.1832,146.9815,26/05/1998 1:08,Polykrikos schwarzii,2,1051
-43.1832,146.9815,26/05/1998 1:08,Tripos furca,2,1051
-43.1832,146.9815,26/05/1998 1:08,Tripos fusus,2,1051
-43.203,147.018,3/06/1998 1:02,Pseudo-nitzschia pseudodelicatissima,24148,1051
-43.1832,146.9815,26/05/1998 1:10,Pseudo-nitzschia pseudodelicatissima,13781,1051
-43.203,147.018,3/06/1998 1:02,Gymnodinium catenatum,1818,1051
-43.1832,146.9815,3/06/1998 1:55,Pseudo-nitzschia pseudodelicatissima,1,1051
-43.1832,146.9815,26/05/1998 1:10,Gymnodinium catenatum,6152,1051
-43.2002,147.0993,25/05/1998 23:45,Chaetoceros socialis,1,1051
-43.2002,147.0993,25/05/1998 23:45,Ditylum brightwellii,1,1051
-43.1832,146.9815,3/06/1998 1:55,Gymnodinium catenatum,2,1051
-43.1832,146.9815,3/06/1998 1:55,Polykrikos schwarzii,2,1051
-43.1832,146.9815,3/06/1998 1:55,Tripos furca,2,1051
-43.1832,146.9815,3/06/1998 1:55,Tripos fusus,2,1051
-43.1832,146.9815,3/06/1998 1:56,Pseudo-nitzschia pseudodelicatissima,7821,1051
-43.2002,147.0993,25/05/1998 23:45,Gymnodinium catenatum,2,1051
-43.2002,147.0993,25/05/1998 23:45,Tripos furca,2,1051
-43.1832,146.9815,3/06/1998 1:56,Gymnodinium catenatum,21961,1051
-43.2002,147.0993,25/05/1998 23:53,Pseudo-nitzschia pseudodelicatissima,21325,1051
-43.2002,147.0993,3/06/1998 0:24,Pseudo-nitzschia pseudodelicatissima,1,1051
-43.2002,147.0993,3/06/1998 0:24,Chaetoceros cf. decipiens,1,1051
-43.2002,147.0993,25/05/1998 23:53,Gymnodinium catenatum,44521,1051
-43.2689,147.082,2/06/1998 23:46,Pseudo-nitzschia pseudodelicatissima,1,1051
-43.2002,147.0993,3/06/1998 0:24,Gymnodinium catenatum,2,1051
-43.2002,147.0993,3/06/1998 0:24,Polykrikos schwarzii,2,1051
-43.2002,147.0993,3/06/1998 0:24,Protoperidinium divergens,2,1051
-43.2002,147.0993,3/06/1998 0:24,Tripos furca,2,1051
-43.2002,147.0993,3/06/1998 0:34,Pseudo-nitzschia pseudodelicatissima,36438,1051
-43.2689,147.082,2/06/1998 23:46,Gymnodinium catenatum,2,1051
-43.2689,147.082,2/06/1998 23:46,Tripos furca,2,1051
-43.2689,147.082,2/06/1998 23:55,Pseudo-nitzschia pseudodelicatissima,27299,1051
-43.2002,147.0993,3/06/1998 0:34,Gymnodinium catenatum,4699,1051
-43.2689,147.082,2/06/1998 23:55,Gymnodinium catenatum,15358,1051
-43.2136,147.0067,3/06/1998 2:34,Tripos muelleri,2,1051
-43.2136,147.0067,3/06/1998 2:34,Gymnodinium catenatum,2,1051
-43.2136,147.0067,3/06/1998 2:34,Polykrikos schwarzii,2,1051
-43.2136,147.0067,3/06/1998 2:34,Tripos furca,2,1051
-43.2136,147.0067,3/06/1998 2:39,Pseudo-nitzschia pseudodelicatissima,32418,1051
-43.2136,147.0067,3/06/1998 2:39,Gymnodinium catenatum,18401,1051
-28.86,153.56,5/07/1999 0:00,Plagioselmis prolonga,34000,1054
-28.86,153.56,12/07/1999 0:00,Heterocapsa rotundata,34000,1054
-28.86,153.56,12/07/1999 0:00,Emiliania huxleyi,20000,1054
-28.86,153.56,19/07/1999 0:00,Heterocapsa rotundata,80000,1054
-28.86,153.56,19/07/1999 0:00,Gephyrocapsa oceanica,5000,1054
-28.86,153.56,19/07/1999 0:00,Asterionellopsis glacialis,10000,1054
-28.86,153.56,19/07/1999 0:00,Prorocentrum triestinum,5000,1054
-28.86,153.56,26/07/1999 0:00,Rhizosolenia setigera,6700,1054
-28.86,153.56,26/07/1999 0:00,Cyclotella meneghiniana,6700,1054
-28.86,153.56,26/07/1999 0:00,Heterocapsa rotundata,80000,1054
-28.86,153.56,26/07/1999 0:00,Paraphysomonas butcheri,6700,1054
-28.86,153.56,26/07/1999 0:00,Cryptomonas acuta,13000,1054
-28.86,153.56,19/07/1999 0:00,Emiliania huxleyi,40000,1054
-28.86,153.56,26/07/1999 0:00,Scrippsiella trochoidea,13000,1054
-28.86,153.56,26/07/1999 0:00,Ebria tripartita,6700,1054
-28.86,153.56,26/07/1999 0:00,Gephyrocapsa oceanica,13000,1054
-28.86,153.56,26/07/1999 0:00,Asterionellopsis glacialis,6700,1054
-28.86,153.56,26/07/1999 0:00,Emiliania huxleyi,13000,1054
-28.86,153.56,26/07/1999 0:00,Plagioselmis prolonga,6700,1054
-28.86,153.56,26/07/1999 0:00,Ceratoneis closterium,60000,1054
-28.86,153.56,26/07/1999 0:00,Pseudo-nitzschia pseudodelicatissima,6700,1054
-28.86,153.56,26/07/1999 0:00,Heterocapsa rotundata,34000,1054
-28.86,153.56,26/07/1999 0:00,Emiliania huxleyi,6700,1054
-28.86,153.56,26/07/1999 0:00,Plagioselmis prolonga,13000,1054
-28.86,153.56,26/07/1999 0:00,Ceratoneis closterium,74000,1054
-28.86,153.56,26/07/1999 0:00,Micromonas pusilla,6700,1054
-28.86,153.56,5/07/1999 0:00,Ceratoneis closterium,40000,1054
-28.86,153.56,12/07/1999 0:00,Plagioselmis prolonga,27000,1054
-28.86,153.56,12/07/1999 0:00,Storeatula major,13000,1054
-28.86,153.56,5/07/1999 0:00,Dinophysis caudata,80,1054
-28.86,153.56,5/07/1999 0:00,Prorocentrum micans,80,1054
-28.86,153.56,5/07/1999 0:00,Skeletonema costatum,54000,1054
-28.86,153.56,5/07/1999 0:00,Gephyrocapsa oceanica,6700,1054
-28.86,153.56,12/07/1999 0:00,Ceratoneis closterium,6700,1054
-28.86,153.56,19/07/1999 0:00,Plagioselmis prolonga,6700,1054
-28.86,153.56,5/07/1999 0:00,Prorocentrum triestinum,13000,1054
-28.86,153.56,12/07/1999 0:00,Skeletonema costatum,27000,1054
-28.86,153.56,12/07/1999 0:00,Gephyrocapsa oceanica,20000,1054
-28.86,153.56,19/07/1999 0:00,Ceratoneis closterium,13000,1054
-28.86,153.56,12/07/1999 0:00,Pleurosigma normanii,6700,1054
-28.86,153.56,12/07/1999 0:00,Leucocryptos marina,27000,1054
-28.86,153.56,12/07/1999 0:00,Prorocentrum minimum,6700,1054
-28.86,153.56,12/07/1999 0:00,Prorocentrum triestinum,6700,1054
-28.86,153.56,12/07/1999 0:00,Pleurosigma normanii,4400,1054
-28.86,153.56,12/07/1999 0:00,Leucocryptos marina,13000,1054
-28.86,153.56,19/07/1999 0:00,Gephyrocapsa oceanica,20000,1054
-28.86,153.56,19/07/1999 0:00,Paralia sulcata,13000,1054
-28.86,153.56,12/07/1999 0:00,Apedinella radians,6700,1054
-28.86,153.56,12/07/1999 0:00,Heterocapsa rotundata,110000,1054
-28.86,153.56,12/07/1999 0:00,Paraphysomonas butcheri,6700,1054
-28.86,153.56,12/07/1999 0:00,Emiliania huxleyi,60000,1054
-28.86,153.56,12/07/1999 0:00,Cyclotella meneghiniana,4400,1054
-28.86,153.56,12/07/1999 0:00,Heterocapsa rotundata,40000,1054
-28.86,153.56,19/07/1999 0:00,Scrippsiella trochoidea,5000,1054
-28.86,153.56,12/07/1999 0:00,Paraphysomonas butcheri,8800,1054
-28.86,153.56,12/07/1999 0:00,Cryptomonas acuta,4400,1054
-28.86,153.56,12/07/1999 0:00,Emiliania huxleyi,8800,1054
-28.86,153.56,19/07/1999 0:00,Pseudo-nitzschia pseudodelicatissima,5000,1054
-28.86,153.56,19/07/1999 0:00,Striatella unipunctata,5000,1054
-28.86,153.56,19/07/1999 0:00,Cyclotella meneghiniana,5000,1054
-28.86,153.56,19/07/1999 0:00,Heterocapsa rotundata,65000,1054
-28.86,153.56,12/07/1999 0:00,Hemiselmis brunnescens,20000,1054
-28.86,153.56,12/07/1999 0:00,Plagioselmis prolonga,74000,1054
-28.86,153.56,19/07/1999 0:00,Emiliania huxleyi,10000,1054
-28.86,153.56,12/07/1999 0:00,Ceratoneis closterium,20000,1054
-28.86,153.56,12/07/1999 0:00,Plagioselmis prolonga,4400,1054
-28.86,153.56,12/07/1999 0:00,Storeatula major,4400,1054
-28.86,153.56,5/07/1999 0:00,Leucocryptos marina,20000,1054
-28.86,153.56,5/07/1999 0:00,Rhizosolenia setigera,6700,1054
-28.86,153.56,12/07/1999 0:00,Tripos lineatus,120,1054
-28.86,153.56,12/07/1999 0:00,Skeletonema costatum,13000,1054
-28.86,153.56,12/07/1999 0:00,Micromonas pusilla,6700,1054
-28.86,153.56,12/07/1999 0:00,Gephyrocapsa oceanica,20000,1054
-28.86,153.56,12/07/1999 0:00,Leptocylindrus danicus,4400,1054
-28.86,153.56,19/07/1999 0:00,Cyrtosphaera aculeata,5000,1054
-28.86,153.56,19/07/1999 0:00,Plagioselmis prolonga,5000,1054
-28.86,153.56,5/07/1999 0:00,Cyclotella meneghiniana,6700,1054
-28.86,153.56,5/07/1999 0:00,Heterocapsa rotundata,87000,1054
-28.86,153.56,5/07/1999 0:00,Emiliania huxleyi,27000,1054
-28.86,153.56,12/07/1999 0:00,Prorocentrum triestinum,47000,1054
-28.86,153.56,19/07/1999 0:00,Ceratoneis closterium,10000,1054
-28.86,153.56,12/07/1999 0:00,Prorocentrum minimum,6700,1054
-28.86,153.56,12/07/1999 0:00,Apedinella radians,6700,1054
-28.86,153.56,12/07/1999 0:00,Cyclotella meneghiniana,20000,1054
-28.86,153.56,19/07/1999 0:00,Pleurosigma normanii,6700,1054
-28.86,153.56,2/08/1999 0:00,Plagioselmis prolonga,6700,1054
-28.86,153.56,9/08/1999 0:00,Paraphysomonas butcheri,30000,1054
-28.86,153.56,9/08/1999 0:00,Cryptomonas acuta,5000,1054
-28.86,153.56,9/08/1999 0:00,Emiliania huxleyi,10000,1054
-28.86,153.56,16/08/1999 0:00,Pleurosigma normanii,6700,1054
-28.86,153.56,2/08/1999 0:00,Leptocylindrus danicus,6700,1054
-28.86,153.56,2/08/1999 0:00,Leptocylindrus minimus,6700,1054
-28.86,153.56,2/08/1999 0:00,Ceratoneis closterium,47000,1054
-28.86,153.56,9/08/1999 0:00,Cyrtosphaera aculeata,6700,1054
-28.86,153.56,9/08/1999 0:00,Plagioselmis prolonga,34000,1054
-28.86,153.56,16/08/1999 0:00,Dinophysis acuminata,700,1054
-28.86,153.56,16/08/1999 0:00,Pseudo-nitzschia pseudodelicatissima,6700,1054
-28.86,153.56,16/08/1999 0:00,Heterocapsa rotundata,50000,1054
-28.86,153.56,16/08/1999 0:00,Emiliania huxleyi,13000,1054
-28.86,153.56,16/08/1999 0:00,Leptocylindrus danicus,27000,1054
-28.86,153.56,16/08/1999 0:00,Ceratoneis closterium,13000,1054
-28.86,153.56,16/08/1999 0:00,Tripos furca,200,1054
-28.86,153.56,16/08/1999 0:00,Asterionellopsis glacialis,1200000,1054
-28.86,153.56,23/08/1999 0:00,Leucocryptos marina,8000,1054
-28.86,153.56,23/08/1999 0:00,Octactis octonaria,8000,1054
-28.86,153.56,23/08/1999 0:00,Dactyliosolen antarcticus,8000,1054
-28.86,153.56,23/08/1999 0:00,Cyclotella meneghiniana,16000,1054
-28.86,153.56,23/08/1999 0:00,Heterocapsa rotundata,32000,1054
-28.86,153.56,23/08/1999 0:00,Cryptomonas acuta,16000,1054
-28.86,153.56,23/08/1999 0:00,Emiliania huxleyi,48000,1054
-28.86,153.56,23/08/1999 0:00,Hemiselmis brunnescens,8000,1054
-28.86,153.56,23/08/1999 0:00,Dinophysis acuminata,200,1054
-28.86,153.56,23/08/1999 0:00,Leptocylindrus danicus,16000,1054
-28.86,153.56,23/08/1999 0:00,Ceratoneis closterium,100000,1054
-28.86,153.56,23/08/1999 0:00,Micromonas pusilla,16000,1054
-28.86,153.56,23/08/1999 0:00,Gephyrocapsa oceanica,8000,1054
-28.86,153.56,23/08/1999 0:00,Asterionellopsis glacialis,5100000,1054
-28.86,153.56,2/08/1999 0:00,Helicotheca tamesis,6700,1054
-28.86,153.56,9/08/1999 0:00,Dinophysis acuminata,800,1054
-28.86,153.56,9/08/1999 0:00,Ceratoneis closterium,67000,1054
-28.86,153.56,9/08/1999 0:00,Dinophysis caudata,330,1054
-28.86,153.56,26/07/1999 0:00,Prorocentrum triestinum,27000,1054
-28.86,153.56,2/08/1999 0:00,Asterionellopsis glacialis,960000,1054
-28.86,153.56,2/08/1999 0:00,Prorocentrum triestinum,6700,1054
-28.86,153.56,9/08/1999 0:00,Skeletonema costatum,20000,1054
-28.86,153.56,9/08/1999 0:00,Micromonas pusilla,6700,1054
-28.86,153.56,9/08/1999 0:00,Gephyrocapsa oceanica,6700,1054
-28.86,153.56,9/08/1999 0:00,Plagioselmis prolonga,20000,1054
-28.86,153.56,9/08/1999 0:00,Storeatula major,25000,1054
-28.86,153.56,2/08/1999 0:00,Rhizosolenia setigera,6700,1054
-28.86,153.56,2/08/1999 0:00,Pseudo-nitzschia pseudodelicatissima,6700,1054
-28.86,153.56,9/08/1999 0:00,Asterionellopsis glacialis,500000,1054
-28.86,153.56,9/08/1999 0:00,Leptocylindrus danicus,5000,1054
-28.86,153.56,9/08/1999 0:00,Ceratoneis closterium,40000,1054
-28.86,153.56,26/07/1999 0:00,Cyclotella meneghiniana,6600,1054
-28.86,153.56,26/07/1999 0:00,Heterocapsa rotundata,23000,1054
-28.86,153.56,26/07/1999 0:00,Paraphysomonas butcheri,6600,1054
-28.86,153.56,2/08/1999 0:00,Apedinella radians,6700,1054
-28.86,153.56,2/08/1999 0:00,Cyclotella meneghiniana,6700,1054
-28.86,153.56,2/08/1999 0:00,Heterocapsa rotundata,40000,1054
-28.86,153.56,2/08/1999 0:00,Paraphysomonas butcheri,6700,1054
-28.86,153.56,2/08/1999 0:00,Emiliania huxleyi,27000,1054
-28.86,153.56,9/08/1999 0:00,Scrippsiella trochoidea,6700,1054
-28.86,153.56,9/08/1999 0:00,Prorocentrum minimum,6700,1054
-28.86,153.56,9/08/1999 0:00,Rhizosolenia setigera,20000,1054
-28.86,153.56,9/08/1999 0:00,Corymbellus aureus,2200000,1054
-28.86,153.56,9/08/1999 0:00,Heterocapsa rotundata,54000,1054
-28.86,153.56,9/08/1999 0:00,Skeletonema costatum,5000,1054
-28.86,153.56,9/08/1999 0:00,Micromonas pusilla,20000,1054
-28.86,153.56,9/08/1999 0:00,Gephyrocapsa oceanica,5000,1054
-28.86,153.56,9/08/1999 0:00,Emiliania huxleyi,27000,1054
-28.86,153.56,9/08/1999 0:00,Asterionellopsis glacialis,90000,1054
-28.86,153.56,26/07/1999 0:00,Storeatula major,3300,1054
-28.86,153.56,2/08/1999 0:00,Ditylum brightwellii,6700,1054
-28.86,153.56,16/08/1999 0:00,Corethron pennatum,14000,1054
-28.86,153.56,16/08/1999 0:00,Corymbellus aureus,130000,1054
-28.86,153.56,16/08/1999 0:00,Heterocapsa rotundata,34000,1054
-28.86,153.56,26/07/1999 0:00,Leptocylindrus danicus,6700,1054
-28.86,153.56,2/08/1999 0:00,Leptocylindrus minimus,6700,1054
-28.86,153.56,2/08/1999 0:00,Ceratoneis closterium,67000,1054
-28.86,153.56,9/08/1999 0:00,Cyrtosphaera aculeata,6700,1054
-28.86,153.56,9/08/1999 0:00,Plagioselmis prolonga,27000,1054
-28.86,153.56,16/08/1999 0:00,Emiliania huxleyi,20000,1054
-28.86,153.56,26/07/1999 0:00,Micromonas pusilla,3300,1054
-28.86,153.56,2/08/1999 0:00,Gephyrocapsa oceanica,6700,1054
-28.86,153.56,9/08/1999 0:00,Dinophysis acuminata,130,1054
-28.86,153.56,9/08/1999 0:00,Ceratoneis closterium,60000,1054
-28.86,153.56,16/08/1999 0:00,Hemiselmis brunnescens,6800,1054
-28.86,153.56,2/08/1999 0:00,Asterionellopsis glacialis,2500000,1054
-28.86,153.56,2/08/1999 0:00,Prorocentrum triestinum,6700,1054
-28.86,153.56,9/08/1999 0:00,Dinophysis acuta,66,1054
-28.86,153.56,9/08/1999 0:00,Skeletonema costatum,80000,1054
-28.86,153.56,9/08/1999 0:00,Micromonas pusilla,6700,1054
-28.86,153.56,16/08/1999 0:00,Dinophysis acuminata,400,1054
-28.86,153.56,2/08/1999 0:00,Pleurosigma normanii,6700,1054
-28.86,153.56,9/08/1999 0:00,Prorocentrum minimum,6700,1054
-28.86,153.56,9/08/1999 0:00,Rhizosolenia setigera,6700,1054
-28.86,153.56,9/08/1999 0:00,Asterionellopsis glacialis,720000,1054
-28.86,153.56,16/08/1999 0:00,Leptocylindrus danicus,6800,1054
-28.86,153.56,16/08/1999 0:00,Ceratoneis closterium,27000,1054
-28.86,153.56,2/08/1999 0:00,Heterocapsa rotundata,60000,1054
-28.86,153.56,2/08/1999 0:00,Emiliania huxleyi,20000,1054
-28.86,153.56,9/08/1999 0:00,Cyclotella meneghiniana,6700,1054
-28.86,153.56,9/08/1999 0:00,Heterocapsa rotundata,60000,1054
-28.86,153.56,9/08/1999 0:00,Paraphysomonas butcheri,13000,1054
-28.86,153.56,9/08/1999 0:00,Emiliania huxleyi,6700,1054
-28.86,153.56,9/08/1999 0:00,Heterocapsa rotundata,40000,1054
-28.86,153.56,16/08/1999 0:00,Asterionellopsis glacialis,5600000,1054
-28.86,153.56,5/10/1999 0:00,Guinardia delicatula,38000,1054
-28.86,153.56,5/10/1999 0:00,Asterionellopsis glacialis,830000,1054
-28.86,153.56,11/10/1999 0:00,Pleurosigma normanii,10000,1054
-28.86,153.56,11/10/1999 0:00,Dinophysis acuminata,2400,1054
-28.86,153.56,11/10/1999 0:00,Leptocylindrus danicus,150000,1054
-28.86,153.56,11/10/1999 0:00,Ceratoneis closterium,130000,1054
-28.86,153.56,14/10/1999 0:00,Dinophysis acuminata,50,1054
-28.86,153.56,18/10/1999 0:00,Dinophysis acuminata,690,1054
-28.86,153.56,18/10/1999 0:00,Leptocylindrus danicus,32000,1054
-28.86,153.56,18/10/1999 0:00,Leptocylindrus minimus,6400,1054
-28.86,153.56,11/10/1999 0:00,Dactyliosolen phuketensis,6700,1054
-28.86,153.56,11/10/1999 0:00,Diplopsalis lenticula,6700,1054
-28.86,153.56,11/10/1999 0:00,Helicotheca tamesis,40000,1054
-28.86,153.56,11/10/1999 0:00,Gephyrocapsa oceanica,6700,1054
-28.86,153.56,11/10/1999 0:00,Pseudo-nitzschia fraudulenta,13000,1054
-28.86,153.56,18/10/1999 0:00,Hemiselmis brunnescens,6400,1054
-28.86,153.56,18/10/1999 0:00,Corymbellus aureus,200000,1054
-28.86,153.56,18/10/1999 0:00,Cyclotella meneghiniana,6700,1054
-28.86,153.56,18/10/1999 0:00,Heterocapsa rotundata,20000,1054
-28.86,153.56,18/10/1999 0:00,Emiliania huxleyi,13000,1054
-28.86,153.56,18/10/1999 0:00,Ceratoneis closterium,38000,1054
-28.86,153.56,18/10/1999 0:00,Dinophysis caudata,80,1054
-28.86,153.56,18/10/1999 0:00,Diplopsalis lenticula,6400,1054
-28.86,153.56,18/10/1999 0:00,Prorocentrum lima,80,1054
-28.86,153.56,18/10/1999 0:00,Skeletonema costatum,13000,1054
-28.86,153.56,18/10/1999 0:00,Guinardia striata,6400,1054
-28.86,153.56,18/10/1999 0:00,Guinardia delicatula,13000,1054
-28.86,153.56,18/10/1999 0:00,Asterionellopsis glacialis,590000,1054
-28.86,153.56,18/10/1999 0:00,Noctiluca scintillans,34,1054
-28.86,153.56,18/10/1999 0:00,Leucocryptos marina,6700,1054
-28.86,153.56,18/10/1999 0:00,Plagioselmis prolonga,20000,1054
-28.86,153.56,18/10/1999 0:00,Scenedesmus quadricaudus,27000,1054
-28.86,153.56,18/10/1999 0:00,Dinophysis acuminata,360,1054
-28.86,153.56,18/10/1999 0:00,Ceratoneis closterium,6700,1054
-28.86,153.56,18/10/1999 0:00,Skeletonema costatum,180000,1054
-28.86,153.56,18/10/1999 0:00,Paralia sulcata,13000,1054
-28.86,153.56,18/10/1999 0:00,Asterionellopsis glacialis,140000,1054
-28.86,153.56,21/10/1999 0:00,Prorocentrum gracile,60,1054
-28.86,153.56,5/10/1999 0:00,Dactyliosolen fragillissimus,38000,1054
-28.86,153.56,11/10/1999 0:00,Leucocryptos marina,10000,1054
-28.86,153.56,11/10/1999 0:00,Pseudo-nitzschia pseudodelicatissima,50000,1054
-28.86,153.56,11/10/1999 0:00,Guinardia delicatula,30000,1054
-28.86,153.56,11/10/1999 0:00,Asterionellopsis glacialis,6200000,1054
-28.86,153.56,5/10/1999 0:00,Hemiselmis brunnescens,13000,1054
-28.86,153.56,11/10/1999 0:00,Heterocapsa rotundata,10000,1054
-28.86,153.56,11/10/1999 0:00,Emiliania huxleyi,40000,1054
-28.86,153.56,18/10/1999 0:00,Leucocryptos marina,6800,1054
-28.86,153.56,5/10/1999 0:00,Ceratoneis closterium,230000,1054
-28.86,153.56,18/10/1999 0:00,Pseudo-nitzschia pseudodelicatissima,6800,1054
-28.86,153.56,18/10/1999 0:00,Heterocapsa rotundata,6800,1054
-28.86,153.56,5/10/1999 0:00,Skeletonema costatum,46000,1054
-28.86,153.56,5/10/1999 0:00,Micromonas pusilla,6600,1054
-28.86,153.56,5/10/1999 0:00,Helicotheca tamesis,59000,1054
-28.86,153.56,5/10/1999 0:00,Gephyrocapsa oceanica,6600,1054
-28.86,153.56,5/10/1999 0:00,Asterionellopsis glacialis,3800000,1054
-28.86,153.56,11/10/1999 0:00,Dinophysis acuminata,1100,1054
-28.86,153.56,11/10/1999 0:00,Leptocylindrus danicus,80000,1054
-28.86,153.56,11/10/1999 0:00,Ceratoneis closterium,100000,1054
-28.86,153.56,5/10/1999 0:00,Pleurosigma normanii,6400,1054
-28.86,153.56,11/10/1999 0:00,Dactyliosolen phuketensis,20000,1054
-28.86,153.56,11/10/1999 0:00,Skeletonema costatum,30000,1054
-28.86,153.56,11/10/1999 0:00,Helicotheca tamesis,30000,1054
-28.86,153.56,14/10/1999 0:00,Dinophysis acuminata,50,1054
